Window_End_Date,Strat_50_50_CAGR,Strat_50_50_MDD,Strat_15_15_70_CAGR,Strat_15_15_70_MDD,UPRO_CAGR,UPRO_MDD,SPY_CAGR,SPY_MDD
2005-04-14,0.1951159544292056,-0.9171636824081941,0.1532333654317577,-0.6817431439800559,0.190691302138833,-0.9171637209902244,0.11689675764038832,-0.47313927768210984
2005-04-15,0.19295104408108132,-0.9171636525142561,0.15353983833356644,-0.6804985374890089,0.18936986403793754,-0.9171637209902244,0.11649372435285255,-0.47313927768210984
2005-04-16,0.19452652159720807,-0.9171637382253427,0.1546635917854451,-0.6805593269487695,0.18936986403793754,-0.9171637209902244,0.11649372435285255,-0.47313927768210984
2005-04-17,0.19525096086577332,-0.9171637194633598,0.15592441364880383,-0.6809397070157903,0.18936986403793754,-0.9171637209902244,0.11649372435285255,-0.47313927768210984
2005-04-18,0.1963376499079399,-0.9171636297446701,0.15550780537138742,-0.682631198579337,0.18962563410140243,-0.9171637209902244,0.11657407508028084,-0.47313927768210984
2005-04-21,0.19907107796453416,-0.9171636923138612,0.15679346552261997,-0.6827932323785831,0.1891437217106502,-0.9171637209902244,0.11644353982698874,-0.47313927768210984
2005-04-22,0.19313738682907955,-0.9171636647209822,0.15359985320641778,-0.6824809206422897,0.1895894306150887,-0.9171637209902244,0.1165806948968835,-0.47313927768210984
2005-04-23,0.19275099631035086,-0.9171636377111411,0.15317534582974068,-0.6833867021500257,0.1895894306150887,-0.9171637209902244,0.1165806948968835,-0.47313927768210984
2005-04-24,0.19186517489418375,-0.9171637433451801,0.15205414335177436,-0.6824966400931279,0.1895894306150887,-0.9171637209902244,0.1165806948968835,-0.47313927768210984
2005-04-25,0.19200941359330703,-0.9171635813088764,0.15210214767951746,-0.6819084344761099,0.19274951002498786,-0.9171637209902244,0.1175636500167796,-0.47313927768210984
2005-04-28,0.18898235266871977,-0.9171636874953791,0.15108766340120305,-0.6816873817906872,0.18753481102032032,-0.9171637209902244,0.11593257174028904,-0.47313927768210984
2005-04-29,0.1903591535107212,-0.9171637393227846,0.1528946482655571,-0.6815903548859781,0.18901873012512538,-0.9171637209902244,0.11640326506353404,-0.47313927768210984
2005-04-30,0.18980767529488451,-0.9171636259664875,0.15270840348981807,-0.6807268682078247,0.18901873012512538,-0.9171637209902244,0.11640326506353404,-0.47313927768210984
2005-05-01,0.19096372388351868,-0.9171636302835443,0.15258817124224322,-0.6812217398575886,0.18901873012512538,-0.9171637209902244,0.11640326506353404,-0.47313927768210984
2005-05-02,0.19140980408761843,-0.9171637603904331,0.1526069686666207,-0.6822201726434436,0.18919155904475482,-0.9171637209902244,0.1164577774576423,-0.47313927768210984
2005-05-05,0.19158889198296358,-0.9171637354321946,0.15280935065478896,-0.6828653004251062,0.18995959668874396,-0.9171637209902244,0.1167046843296029,-0.47313927768210984
2005-05-06,0.19160471174854177,-0.9171635783353697,0.15290671904674524,-0.6837101506067427,0.18812501252032088,-0.9171637209902244,0.11612434451787412,-0.47313927768210984
2005-05-07,0.19040045938516847,-0.9171637552951444,0.15191512217551528,-0.6844058472467344,0.18812501252032088,-0.9171637209902244,0.11612434451787412,-0.47313927768210984
2005-05-08,0.19184840458269337,-0.9171637156168524,0.15330548915770725,-0.685193102765257,0.18812501252032088,-0.9171637209902244,0.11612434451787412,-0.47313927768210984
2005-05-09,0.19465105984607467,-0.9171637447635267,0.1545998763666383,-0.6853607094695119,0.1869683989843569,-0.9171637209902244,0.11575446719048199,-0.47313927768210984
2005-05-12,0.19213715328210412,-0.9171636029961797,0.15415251193912516,-0.682925081516627,0.18506370379244363,-0.9171637209902244,0.11515239683020484,-0.47313927768210984
2005-05-13,0.18944908695199714,-0.9171635848808881,0.15285251644185216,-0.6827867926435957,0.18317477110269254,-0.9171637209902244,0.11455715236362218,-0.47313927768210984
2005-05-14,0.1887453877633114,-0.9171636851051358,0.15228792249741585,-0.6802271830903356,0.18317477110269254,-0.9171637209902244,0.11455715236362218,-0.47313927768210984
